Extension,PCFG_Prior,Hypothesis
ByD_bys,-40.2272126180888,"lambda recurse_, C, X: younger_(complement_(children_of_(intersection_(all_(C), union_(X, complement_(male_(younger_(children_of_(close_(X, C), C), X, C)), C))), C), C), X, C)"
ByD_bys,-40.2272126180888,"lambda recurse_, C, X: younger_(complement_(children_of_(intersection_(all_(C), union_(X, complement_(male_(younger_(children_of_(parents_of_(X, C), C), X, C)), C))), C), C), X, C)"
ByD_bys,-40.2272126180888,"lambda recurse_, C, X: younger_(complement_(children_of_(intersection_(all_(C), union_(generation2_(X, C), complement_(male_(younger_(generation0_(X, C), X, C)), C))), C), C), X, C)"
s_ds_ss,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(female_(all_(C)), spouses_of_(complement_(X, C), C)), children_of_(setdifference_(complement_(X, C), children_of_(X, C)), C)), C)"
s_ds_ss,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(female_(samegender_(X, C)), spouses_of_(all_(C), C)), children_of_(setdifference_(complement_(X, C), children_of_(X, C)), C)), C)"
s_ds_ss,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(samegender_(X, C), spouses_of_(female_(all_(C)), C)), children_of_(setdifference_(complement_(X, C), children_of_(X, C)), C)), C)"
s_ds_ss,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(female_(all_(C)), spouses_of_(samegender_(X, C), C)), children_of_(setdifference_(complement_(X, C), children_of_(X, C)), C)), C)"
s_ds_ss,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(parents_of_(generation2_(X, C), C), female_(all_(C))), children_of_(setdifference_(complement_(X, C), children_of_(X, C)), C)), C)"
s_ds_ss,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(samegender_(female_(X), C), spouses_of_(all_(C), C)), children_of_(setdifference_(complement_(X, C), children_of_(X, C)), C)), C)"
s_ds_ss,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(samegender_(X, C), male_(spouses_of_(all_(C), C))), children_of_(setdifference_(complement_(X, C), children_of_(X, C)), C)), C)"
s_ds_ss,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(samegender_(X, C), parents_of_(close_(all_(C), C), C)), children_of_(setdifference_(complement_(X, C), children_of_(X, C)), C)), C)"
s_ds_ss,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(spouses_of_(female_(all_(C)), C), samegender_(X, C)), children_of_(setdifference_(complement_(X, C), children_of_(X, C)), C)), C)"
s_ds_ss,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(elder_(all_(C), X, C), female_(all_(C))), children_of_(setdifference_(complement_(X, C), children_of_(X, C)), C)), C)"
mf_ff_ds_ss,-39.2339608450785,"lambda recurse_, C, X: male_(complement_(elder_(complement_(generation2_(female_(X), C), C), female_(children_of_(younger_(female_(generation0_(X, C)), X, C), C)), C), C))"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(X, C)), C), female_(parents_of_(X, C)), C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(X, C)), C), female_(children_of_(X, C)), C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(female_(female_(X)), C)), C), X, C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(X, C)), C), female_(female_(X)), C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(X, C)), C), intersection_(X, all_(C)), C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(generation0_(female_(X), C), C)), C), X, C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(complement_(children_of_(complement_(female_(children_of_(X, C)), C), C), C), X, C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(X, C)), C), complement_(complement_(X, C), C), C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(children_of_(close_(X, C), C), C)), C), X, C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(X, C)), C), parents_of_(children_of_(X, C), C), C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(X, C)), C), male_(children_of_(X, C)), C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(close_(children_of_(X, C), C), C)), C), X, C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(X, C)), C), intersection_(all_(C), X), C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(female_(generation0_(X, C)), C)), C), X, C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(intersection_(all_(C), X), C)), C), X, C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(intersection_(X, all_(C)), C)), C), X, C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(children_of_(parents_of_(X, C), C), C)), C), X, C)"
DD_ds,-21.7615247420465,"lambda recurse_, C, X: younger_(children_of_(female_(children_of_(female_(X), C)), C), female_(X), C)"
mf,-24.0641098350406,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(female_(spouses_of_(children_of_(generation2_(X, C), C), C)), C)), C)"
mf,-24.0641098350406,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(female_(parents_of_(intersection_(X, all_(C)), C)), C)), C)"
mf,-24.0641098350406,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(female_(close_(children_of_(parents_of_(X, C), C), C)), C)), C)"
mf,-24.0641098350406,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(female_(female_(spouses_of_(close_(X, C), C))), C)), C)"
mf,-24.0641098350406,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(female_(close_(children_of_(close_(X, C), C), C)), C)), C)"
mf,-24.0641098350406,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(female_(close_(close_(children_of_(X, C), C), C)), C)), C)"
mf,-24.0641098350406,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(female_(close_(parents_of_(children_of_(X, C), C), C)), C)), C)"
mf,-24.0641098350406,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(female_(close_(intersection_(all_(C), X), C)), C)), C)"
mf,-24.0641098350406,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(female_(parents_of_(parents_of_(children_of_(X, C), C), C)), C)), C)"
mf,-24.0641098350406,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(female_(parents_of_(children_of_(parents_of_(X, C), C), C)), C)), C)"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), spouses_of_(close_(X, C), C)), C), X, C), spouses_of_(X, C)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(female_(X), C), parents_of_(X, C)), C), X, C), children_of_(X, C)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(female_(X), C)), C), X, C), male_(X)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(X, C)), C), X, C), generation1_(generation2_(X, C), C)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(X, C)), C), X, C), samegender_(complement_(X, C), C)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(X, C)), C), X, C), children_of_(male_(X), C)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(X, C)), C), X, C), samegender_(children_of_(X, C), C)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(X, C)), C), X, C), generation1_(close_(X, C), C)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(X, C)), C), X, C), male_(male_(X))), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(X, C)), C), female_(X), C), children_of_(X, C)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(X, C)), C), X, C), generation1_(spouses_of_(X, C), C)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(X, C)), C), X, C), children_of_(female_(X), C)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(X, C)), C), X, C), spouses_of_(female_(X), C)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), spouses_of_(complement_(X, C), C)), C), X, C), male_(X)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(X, C)), C), X, C), spouses_of_(children_of_(X, C), C)), C))"
MZe,-36.9313757520844,"lambda recurse_, C, X: female_(parents_of_(union_(elder_(children_of_(setdifference_(close_(X, C), parents_of_(X, C)), C), X, C), samegender_(generation0_(X, C), C)), C))"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(generation0_(X, C), parents_of_(children_of_(X, C), C)), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(children_of_(generation1_(female_(X), C), C), X), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(generation0_(X, C), intersection_(X, all_(C))), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(children_of_(female_(generation1_(X, C)), C), X), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(generation0_(X, C), female_(female_(X))), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(generation0_(X, C), intersection_(all_(C), X)), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(generation0_(intersection_(all_(C), X), C), X), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(generation0_(parents_of_(children_of_(X, C), C), C), X), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(children_of_(close_(generation0_(X, C), C), C), X), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(children_of_(close_(X, C), C), female_(X)), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(generation0_(female_(X), C), female_(X)), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(generation0_(complement_(complement_(X, C), C), C), X), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(generation0_(female_(female_(X)), C), X), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(children_of_(close_(female_(X), C), C), X), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(children_of_(parents_of_(X, C), C), female_(X)), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(generation0_(intersection_(X, all_(C)), C), X), C), C), C)"
ZyD_zys_ZeD_zes_ByD_bys_BeD_bes,-25.0573616080509,"lambda recurse_, C, X: complement_(complement_(children_of_(setdifference_(children_of_(generation1_(X, C), C), female_(X)), C), C), C)"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(close_(X, C)), complement_(spouses_of_(generation1_(X, C), C), C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(close_(X, C), female_(complement_(parents_of_(female_(X), C), C))), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(complement_(parents_of_(X, C), C)), female_(close_(X, C))), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(close_(X, C)), female_(complement_(parents_of_(X, C), C))), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(close_(X, C), female_(complement_(spouses_of_(complement_(X, C), C), C))), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(close_(X, C)), complement_(spouses_of_(close_(X, C), C), C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(close_(X, C), female_(complement_(spouses_of_(close_(X, C), C), C))), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(close_(X, C), female_(complement_(female_(parents_of_(X, C)), C))), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(complement_(parents_of_(X, C), C)), close_(female_(X), C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(close_(X, C), female_(complement_(spouses_of_(parents_of_(X, C), C), C))), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(complement_(parents_of_(female_(X), C), C)), close_(X, C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(female_(close_(X, C))), complement_(parents_of_(X, C), C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(close_(X, C)), complement_(spouses_of_(complement_(X, C), C), C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(setdifference_(close_(X, C), parents_of_(X, C))), all_(C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(complement_(spouses_of_(parents_of_(X, C), C), C)), close_(X, C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(complement_(spouses_of_(complement_(X, C), C), C)), close_(X, C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(close_(X, C)), complement_(female_(parents_of_(X, C)), C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(complement_(spouses_of_(generation1_(X, C), C), C)), close_(X, C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(close_(X, C), female_(complement_(spouses_of_(generation1_(X, C), C), C))), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(close_(X, C)), complement_(spouses_of_(parents_of_(X, C), C), C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(close_(female_(X), C), female_(complement_(parents_of_(X, C), C))), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(female_(female_(children_of_(intersection_(female_(setdifference_(all_(C), parents_of_(X, C))), close_(X, C)), C))))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(union_(intersection_(complement_(children_of_(male_(male_(all_(C))), C), C), children_of_(close_(X, C), C)), X))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(union_(intersection_(complement_(parents_of_(all_(C), C), C), children_of_(female_(close_(female_(X), C)), C)), X))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(union_(intersection_(complement_(children_of_(male_(all_(C)), C), C), children_of_(close_(female_(X), C), C)), X))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(union_(intersection_(complement_(children_of_(male_(all_(C)), C), C), children_of_(close_(X, C), C)), spouses_of_(X, C)))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(union_(intersection_(complement_(children_of_(male_(children_of_(all_(C), C)), C), C), children_of_(close_(X, C), C)), X))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(union_(intersection_(complement_(children_of_(male_(all_(C)), C), C), children_of_(close_(X, C), C)), female_(X)))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(union_(intersection_(complement_(close_(parents_of_(all_(C), C), C), C), children_of_(female_(close_(X, C)), C)), X))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(union_(intersection_(complement_(close_(all_(C), C), C), children_of_(female_(close_(female_(X), C)), C)), X))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(union_(intersection_(complement_(close_(all_(C), C), C), children_of_(female_(close_(X, C)), C)), female_(X)))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(union_(intersection_(complement_(children_of_(male_(all_(C)), C), C), children_of_(close_(X, C), C)), male_(X)))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(union_(intersection_(complement_(close_(male_(all_(C)), C), C), children_of_(female_(close_(X, C)), C)), X))"
MZyD_MZeD,-34.9448722060639,"lambda recurse_, C, X: female_(union_(intersection_(complement_(children_of_(male_(close_(all_(C), C)), C), C), children_of_(close_(X, C), C)), X))"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(spouses_of_(X, C), complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), close_(X, C)), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), female_(X), C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(samegender_(X, C), complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), parents_of_(X, C)), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(male_(X), complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), spouses_of_(X, C)), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), samegender_(X, C)), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(complement_(X, C), X, C)), C), children_of_(X, C)), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(samegender_(X, C), union_(elder_(all_(C), X, C), children_of_(X, C))), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(children_of_(parents_of_(X, C), C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(parents_of_(X, C), complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), female_(X)), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(female_(X), complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), generation2_(X, C)), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(complement_(children_of_(X, C), C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(children_of_(close_(X, C), C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(generation2_(X, C), complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), children_of_(X, C)), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(close_(X, C), complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(children_of_(generation1_(X, C), C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(generation0_(female_(X), C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), generation1_(X, C)), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), male_(X)), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), X), C), C))), female_(X), C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(generation1_(X, C), complement_(children_of_(union_(complement_(male_(younger_(generation0_(X, C), X, C)), C), X), C), C))), X, C)"
bys,-41.220464391099,"lambda recurse_, C, X: younger_(male_(union_(X, complement_(children_of_(union_(complement_(male_(younger_(children_of_(complement_(X, C), C), X, C)), C), X), C), C))), X, C)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(X, C)), C), X)), X, C), female_(X))"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(X, C)), C), X)), X, C), male_(X))"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(male_(children_of_(X, C))), C), X)), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(X, C)), C), parents_of_(X, C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(X, children_of_(male_(children_of_(X, C)), C))), X, C), female_(X))"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(X, C)), C), female_(X))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(generation2_(X, C), children_of_(male_(children_of_(X, C)), C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(X, C)), C), X)), female_(X), C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(X, children_of_(male_(children_of_(X, C)), C))), female_(X), C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(X, C)), C), male_(X))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(male_(X), children_of_(male_(children_of_(X, C)), C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(close_(X, C), children_of_(male_(children_of_(X, C)), C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(X, children_of_(male_(children_of_(female_(X), C)), C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(generation0_(X, C), C)), C), X)), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(X, children_of_(male_(children_of_(X, C)), C))), X, C), spouses_of_(X, C))"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(X, C)), C), spouses_of_(X, C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(female_(X), children_of_(male_(children_of_(X, C)), C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(X, C)), C), generation1_(X, C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(generation1_(X, C), children_of_(male_(children_of_(X, C)), C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(X, C)), C), generation2_(X, C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(spouses_of_(X, C), children_of_(male_(children_of_(X, C)), C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(female_(X), C)), C), X)), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(X, children_of_(male_(children_of_(generation0_(X, C), C)), C))), X, C), X)"
